submission_id,F1,F1_NP,F1_NPforms,F2,F2_matchness,F2_visual,List,Predicate,acceptability,age,comments,education,experiment_duration,experiment_end_time,experiment_start_time,gender,itemNr,languages,practice,prolific_pid,prolific_session_id,prolific_study_id,responseTime,trialNR
988,,definiteP,,,,notGrouped,1,grouped,55,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,1,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,7214,13
988,,some,,,,notGrouped,1,grouped,1,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,916,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,7476,14
988,,definiteP,,,,notGrouped,1,grouped,38,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,52,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,8955,15
988,,definiteP,,,,notGrouped,1,grouped,6,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,43,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,6932,16
988,,some,,,,notGrouped,1,grouped,84,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,902,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,5246,17
988,,definiteP,,,,notGrouped,1,grouped,10,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,10,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,5076,18
988,,definiteP,,,,notGrouped,1,grouped,10,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,61,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,5141,19
988,,definiteP,,,,notGrouped,1,grouped,12,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,46,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,4896,20
988,,some,,,,notGrouped,1,grouped,7,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,920,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,4701,21
988,,all,,,,notGrouped,1,grouped,26,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,919,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,6452,22
988,,some,,,,notGrouped,1,grouped,8,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,914,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,4826,23
988,,all,,,,notGrouped,1,grouped,64,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,903,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,74881,24
988,,some,,,,notGrouped,1,grouped,5,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,918,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,8803,25
988,,definiteP,,,,notGrouped,1,grouped,24,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,22,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,4507,26
988,,some,,,,notGrouped,1,grouped,80,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,904,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,5230,27
988,,all,,,,notGrouped,1,grouped,3,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,913,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,8049,28
988,,all,,,,notGrouped,1,grouped,99,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,907,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,7416,29
988,,definiteP,,,,notGrouped,1,grouped,6,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,70,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,5999,30
988,,some,,,,notGrouped,1,grouped,94,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,908,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,6115,31
988,,definiteP,,,,notGrouped,1,grouped,6,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,55,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,7014,32
988,,definiteP,,,,notGrouped,1,grouped,24,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,58,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,4684,33
988,,all,,,,notGrouped,1,grouped,86,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,915,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,4392,34
988,,all,,,,notGrouped,1,grouped,97,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,911,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,7092,35
988,,definiteP,,,,notGrouped,1,grouped,80,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,40,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,4187,36
988,,definiteP,,,,notGrouped,1,grouped,19,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,34,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,5906,37
988,,definiteP,,,,notGrouped,1,grouped,14,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,7,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,4286,38
988,,definiteP,,,,notGrouped,1,grouped,21,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,67,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,4647,39
988,,definiteP,,,,notGrouped,1,grouped,9,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,28,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,3843,40
988,,definiteP,,,,notGrouped,1,grouped,9,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,37,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,4773,41
988,,definiteP,,,,notGrouped,1,grouped,20,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,13,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,3837,42
988,,some,,,,notGrouped,1,grouped,9,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,906,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,3726,43
988,,definiteP,,,,notGrouped,1,grouped,17,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,31,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,4184,44
988,,all,,,,notGrouped,1,grouped,97,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,909,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,5837,45
988,,all,,,,notGrouped,1,grouped,2,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,923,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,7550,46
988,,definiteP,,,,notGrouped,1,grouped,7,48,thank you,Higher degree,501091,1744578127304,1744577626213,female,64,,NA,67d590ca31f877cde527c19a,67fc2454d028b9238b29293c,67fbf30bdf2f72687c02dea8,4519,47
989,,definiteP,,,,colorGrouped,1,NA,NA,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,801,,100,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,8081,0
989,,definiteP,,,,randomGrouped,1,NA,NA,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,803,,28,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,4294,1
989,,definiteP,,,,notGrouped,1,NA,NA,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,802,,42,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,4505,2
989,,definiteP,,,,notGrouped,1,grouped,50,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,25,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,5310,0
989,,some,,,,notGrouped,1,grouped,1,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,920,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,8687,1
989,,some,,,,notGrouped,1,grouped,100,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,908,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,5350,2
989,,definiteP,,,,notGrouped,1,grouped,100,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,67,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,3837,3
989,,definiteP,,,,notGrouped,1,grouped,60,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,37,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,6415,4
989,,definiteP,,,,notGrouped,1,grouped,40,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,22,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,5082,5
989,,some,,,,notGrouped,1,grouped,1,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,916,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,6228,6
989,,all,,,,notGrouped,1,grouped,1,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,921,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,7622,7
989,,definiteP,,,,notGrouped,1,grouped,2,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,4,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,9850,8
989,,all,,,,notGrouped,1,grouped,100,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,911,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,4323,9
989,,definiteP,,,,notGrouped,1,grouped,30,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,58,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,11143,10
989,,definiteP,,,,notGrouped,1,grouped,58,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,34,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,4263,11
989,,definiteP,,,,notGrouped,1,grouped,41,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,64,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,5271,12
989,,some,,,,notGrouped,1,grouped,29,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,912,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,7194,13
989,,some,,,,notGrouped,1,grouped,68,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,910,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,3894,14
989,,all,,,,notGrouped,1,grouped,100,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,907,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,3271,15
989,,definiteP,,,,notGrouped,1,grouped,84,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,1,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,4399,16
989,,definiteP,,,,notGrouped,1,grouped,71,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,10,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,3544,17
989,,definiteP,,,,notGrouped,1,grouped,63,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,16,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,3136,18
989,,all,,,,notGrouped,1,grouped,100,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,903,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,5687,19
989,,definiteP,,,,notGrouped,1,grouped,69,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,70,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,5517,20
989,,all,,,,notGrouped,1,grouped,1,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,919,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,12744,21
989,,all,,,,notGrouped,1,grouped,1,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,917,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,5639,22
989,,all,,,,notGrouped,1,grouped,98,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,905,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,3272,23
989,,definiteP,,,,notGrouped,1,grouped,52,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,61,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,2784,24
989,,some,,,,notGrouped,1,grouped,59,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,906,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,4469,25
989,,some,,,,notGrouped,1,grouped,98,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,902,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,3451,26
989,,all,,,,notGrouped,1,grouped,1,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,923,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,6460,27
989,,definiteP,,,,notGrouped,1,grouped,63,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,19,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,3408,28
989,,definiteP,,,,notGrouped,1,grouped,63,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,52,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,2543,29
989,,all,,,,notGrouped,1,grouped,2,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,913,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,4483,30
989,,some,,,,notGrouped,1,grouped,2,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,922,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,11633,31
989,,some,,,,notGrouped,1,grouped,2,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,924,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,6222,32
989,,all,,,,notGrouped,1,grouped,100,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,901,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,3431,33
989,,all,,,,notGrouped,1,grouped,98,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,909,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,4422,34
989,,definiteP,,,,notGrouped,1,grouped,6,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,40,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,4091,35
989,,definiteP,,,,notGrouped,1,grouped,94,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,49,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,3428,36
989,,definiteP,,,,notGrouped,1,grouped,68,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,13,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,3414,37
989,,definiteP,,,,notGrouped,1,grouped,38,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,55,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,2867,38
989,,some,,,,notGrouped,1,grouped,66,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,904,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,2795,39
989,,definiteP,,,,notGrouped,1,grouped,58,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,46,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,2863,40
989,,some,,,,notGrouped,1,grouped,1,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,914,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,5167,41
989,,some,,,,notGrouped,1,grouped,1,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,918,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,5586,42
989,,definiteP,,,,notGrouped,1,grouped,83,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,7,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,4717,43
989,,definiteP,,,,notGrouped,1,grouped,70,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,31,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,3407,44
989,,all,,,,notGrouped,1,grouped,2,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,915,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,4781,45
989,,definiteP,,,,notGrouped,1,grouped,100,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,43,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,3718,46
989,,definiteP,,,,notGrouped,1,grouped,21,24,n/a,Graduated College,283125,1744578196270,1744577913145,male,28,,NA,63d1692093a7411639d4a276,67fc253e69ccade5c5b92068,67fbf30bdf2f72687c02dea8,2681,47
990,,definiteP,,,,notGrouped,3,NA,NA,29,,Graduated High-school,500255,1744578361112,1744577860857,female,802,English,55,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,16367,0
990,,definiteP,,,,randomGrouped,3,NA,NA,29,,Graduated High-school,500255,1744578361112,1744577860857,female,803,English,45,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,14564,1
990,,definiteP,,,,colorGrouped,3,NA,NA,29,,Graduated High-school,500255,1744578361112,1744577860857,female,801,English,100,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,10087,2
990,,definiteP,,,,randomGrouped,3,grouped,34,29,,Graduated High-school,500255,1744578361112,1744577860857,female,39,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,9321,0
990,,definiteP,,,,randomGrouped,3,grouped,33,29,,Graduated High-school,500255,1744578361112,1744577860857,female,15,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,7831,1
990,,definiteP,,,,randomGrouped,3,grouped,40,29,,Graduated High-school,500255,1744578361112,1744577860857,female,72,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,6019,2
990,,definiteP,,,,randomGrouped,3,grouped,37,29,,Graduated High-school,500255,1744578361112,1744577860857,female,60,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,4350,3
990,,all,,,,notGrouped,3,grouped,100,29,,Graduated High-school,500255,1744578361112,1744577860857,female,901,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,8701,4
990,,definiteP,,,,randomGrouped,3,grouped,34,29,,Graduated High-school,500255,1744578361112,1744577860857,female,21,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,4733,5
990,,definiteP,,,,randomGrouped,3,grouped,36,29,,Graduated High-school,500255,1744578361112,1744577860857,female,66,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,4351,6
990,,some,,,,notGrouped,3,grouped,100,29,,Graduated High-school,500255,1744578361112,1744577860857,female,902,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,10150,7
990,,definiteP,,,,randomGrouped,3,grouped,22,29,,Graduated High-school,500255,1744578361112,1744577860857,female,63,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,6451,8
990,,definiteP,,,,randomGrouped,3,grouped,6,29,,Graduated High-school,500255,1744578361112,1744577860857,female,69,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,16250,9
990,,all,,,,notGrouped,3,grouped,1,29,,Graduated High-school,500255,1744578361112,1744577860857,female,923,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,9481,10
990,,all,,,,notGrouped,3,grouped,1,29,,Graduated High-school,500255,1744578361112,1744577860857,female,917,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,8848,11
990,,all,,,,notGrouped,3,grouped,100,29,,Graduated High-school,500255,1744578361112,1744577860857,female,903,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,4098,12
990,,all,,,,notGrouped,3,grouped,100,29,,Graduated High-school,500255,1744578361112,1744577860857,female,905,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,7232,13
990,,all,,,,notGrouped,3,grouped,100,29,,Graduated High-school,500255,1744578361112,1744577860857,female,911,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,3749,14
990,,definiteP,,,,randomGrouped,3,grouped,7,29,,Graduated High-school,500255,1744578361112,1744577860857,female,18,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,11865,15
990,,definiteP,,,,randomGrouped,3,grouped,47,29,,Graduated High-school,500255,1744578361112,1744577860857,female,54,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,7500,16
990,,all,,,,notGrouped,3,grouped,2,29,,Graduated High-school,500255,1744578361112,1744577860857,female,915,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,18767,17
990,,all,,,,notGrouped,3,grouped,1,29,,Graduated High-school,500255,1744578361112,1744577860857,female,919,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,12501,18
990,,definiteP,,,,randomGrouped,3,grouped,38,29,,Graduated High-school,500255,1744578361112,1744577860857,female,6,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,7167,19
990,,definiteP,,,,randomGrouped,3,grouped,63,29,,Graduated High-school,500255,1744578361112,1744577860857,female,27,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,5134,20
990,,definiteP,,,,randomGrouped,3,grouped,17,29,,Graduated High-school,500255,1744578361112,1744577860857,female,45,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,4308,21
990,,all,,,,notGrouped,3,grouped,1,29,,Graduated High-school,500255,1744578361112,1744577860857,female,913,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,13714,22
990,,some,,,,notGrouped,3,grouped,100,29,,Graduated High-school,500255,1744578361112,1744577860857,female,912,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,6685,23
990,,some,,,,notGrouped,3,grouped,1,29,,Graduated High-school,500255,1744578361112,1744577860857,female,924,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,8874,24
990,,definiteP,,,,randomGrouped,3,grouped,1,29,,Graduated High-school,500255,1744578361112,1744577860857,female,24,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,15469,25
990,,some,,,,notGrouped,3,grouped,100,29,,Graduated High-school,500255,1744578361112,1744577860857,female,906,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,13310,26
990,,all,,,,notGrouped,3,grouped,2,29,,Graduated High-school,500255,1744578361112,1744577860857,female,921,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,7438,27
990,,definiteP,,,,randomGrouped,3,grouped,25,29,,Graduated High-school,500255,1744578361112,1744577860857,female,33,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,8678,28
990,,definiteP,,,,randomGrouped,3,grouped,4,29,,Graduated High-school,500255,1744578361112,1744577860857,female,12,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,7682,29
990,,some,,,,notGrouped,3,grouped,99,29,,Graduated High-school,500255,1744578361112,1744577860857,female,910,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,16576,30
990,,some,,,,notGrouped,3,grouped,100,29,,Graduated High-school,500255,1744578361112,1744577860857,female,904,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,7717,31
990,,all,,,,notGrouped,3,grouped,100,29,,Graduated High-school,500255,1744578361112,1744577860857,female,909,English,NA,615321861f67c28a3755bfa6,67fc253c2eaed7f7bb0746dc,67fbf30bdf2f72687c02dea8,4715,32
