submission_id,F1,F1_NPforms,F2,F2_matchness,List,Predicate,acceptability,age,comments,education,experiment_duration,experiment_end_time,experiment_start_time,gender,itemNr,languages,practice,prolific_pid,prolific_session_id,prolific_study_id,responseTime,trialNR
985,,part,,+match,6,grouped,34,25,It was an interesting study.,Higher degree,2260668,1743336234627,1743333973959,male,129,ENGLISH,NA,674620795259ea182ac1e2b5,67e929173a32374b3ad5d0b5,67e6ade830042534f0641e1a,28184,43
985,,-filler,,first,6,separated,7,25,It was an interesting study.,Higher degree,2260668,1743336234627,1743333973959,male,924,ENGLISH,NA,674620795259ea182ac1e2b5,67e929173a32374b3ad5d0b5,67e6ade830042534f0641e1a,21961,44
985,,-filler,,first,6,separated,6,25,It was an interesting study.,Higher degree,2260668,1743336234627,1743333973959,male,904,ENGLISH,NA,674620795259ea182ac1e2b5,67e929173a32374b3ad5d0b5,67e6ade830042534f0641e1a,13207,45
985,,sum,,+match,6,grouped,13,25,It was an interesting study.,Higher degree,2260668,1743336234627,1743333973959,male,16,ENGLISH,NA,674620795259ea182ac1e2b5,67e929173a32374b3ad5d0b5,67e6ade830042534f0641e1a,9841,46
985,,-filler,,first,6,separated,17,25,It was an interesting study.,Higher degree,2260668,1743336234627,1743333973959,male,908,ENGLISH,NA,674620795259ea182ac1e2b5,67e929173a32374b3ad5d0b5,67e6ade830042534f0641e1a,10919,47
976,,part,,-match,4,NA,NA,41,,Higher degree,383018,1743333925920,1743333542902,female,803,English ,14,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,32113,0
976,,part,,+match,4,NA,NA,41,,Higher degree,383018,1743333925920,1743333542902,female,801,English ,3,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,24477,1
976,,sum,,random,4,NA,NA,41,,Higher degree,383018,1743333925920,1743333542902,female,802,English ,8,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,10281,2
976,,sum,,+match,4,grouped,6,41,,Higher degree,383018,1743333925920,1743333542902,female,4,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,8470,0
976,,part,,random,4,grouped,9,41,,Higher degree,383018,1743333925920,1743333542902,female,127,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,7472,1
976,,+filler,,second,4,separated,36,41,,Higher degree,383018,1743333925920,1743333542902,female,901,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,9031,2
976,,+filler,,second,4,separated,28,41,,Higher degree,383018,1743333925920,1743333542902,female,909,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,5776,3
976,,sum,,random,4,grouped,12,41,,Higher degree,383018,1743333925920,1743333542902,female,122,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,5505,4
976,,-filler,,first,4,separated,42,41,,Higher degree,383018,1743333925920,1743333542902,female,910,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,7835,5
976,,+filler,,second,4,separated,81,41,,Higher degree,383018,1743333925920,1743333542902,female,923,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,4789,6
976,,sum,,random,4,grouped,27,41,,Higher degree,383018,1743333925920,1743333542902,female,50,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,4575,7
976,,-filler,,first,4,separated,68,41,,Higher degree,383018,1743333925920,1743333542902,female,904,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,5202,8
976,,sum,,-match,4,grouped,80,41,,Higher degree,383018,1743333925920,1743333542902,female,30,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,4909,9
976,,-filler,,first,4,separated,70,41,,Higher degree,383018,1743333925920,1743333542902,female,920,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,11094,10
976,,-filler,,first,4,separated,81,41,,Higher degree,383018,1743333925920,1743333542902,female,906,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,4410,11
976,,sum,,+match,4,grouped,82,41,,Higher degree,383018,1743333925920,1743333542902,female,40,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,4750,12
976,,-filler,,first,4,separated,52,41,,Higher degree,383018,1743333925920,1743333542902,female,918,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,7893,13
976,,part,,-match,4,grouped,25,41,,Higher degree,383018,1743333925920,1743333542902,female,35,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,9064,14
976,,sum,,-match,4,grouped,78,41,,Higher degree,383018,1743333925920,1743333542902,female,66,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,9397,15
976,,-filler,,first,4,separated,51,41,,Higher degree,383018,1743333925920,1743333542902,female,916,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,8520,16
976,,+filler,,second,4,separated,70,41,,Higher degree,383018,1743333925920,1743333542902,female,921,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,5972,17
976,,part,,-match,4,grouped,9,41,,Higher degree,383018,1743333925920,1743333542902,female,143,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,6038,18
976,,part,,+match,4,grouped,87,41,,Higher degree,383018,1743333925920,1743333542902,female,117,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,5580,19
976,,part,,random,4,grouped,31,41,,Higher degree,383018,1743333925920,1743333542902,female,91,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,5134,20
976,,+filler,,second,4,separated,91,41,,Higher degree,383018,1743333925920,1743333542902,female,917,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,5160,21
976,,sum,,random,4,grouped,13,41,,Higher degree,383018,1743333925920,1743333542902,female,14,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,5151,22
976,,+filler,,second,4,separated,80,41,,Higher degree,383018,1743333925920,1743333542902,female,919,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,4517,23
976,,+filler,,second,4,separated,79,41,,Higher degree,383018,1743333925920,1743333542902,female,915,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,4258,24
976,,part,,+match,4,grouped,80,41,,Higher degree,383018,1743333925920,1743333542902,female,45,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,4348,25
976,,part,,-match,4,grouped,15,41,,Higher degree,383018,1743333925920,1743333542902,female,71,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,5047,26
976,,-filler,,first,4,separated,30,41,,Higher degree,383018,1743333925920,1743333542902,female,914,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,6662,27
976,,sum,,-match,4,grouped,78,41,,Higher degree,383018,1743333925920,1743333542902,female,102,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,4564,28
976,,+filler,,second,4,separated,69,41,,Higher degree,383018,1743333925920,1743333542902,female,903,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,5505,29
976,,-filler,,first,4,separated,24,41,,Higher degree,383018,1743333925920,1743333542902,female,924,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,5547,30
976,,part,,random,4,grouped,21,41,,Higher degree,383018,1743333925920,1743333542902,female,55,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,6741,31
976,,+filler,,second,4,separated,80,41,,Higher degree,383018,1743333925920,1743333542902,female,905,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,4261,32
976,,part,,+match,4,grouped,21,41,,Higher degree,383018,1743333925920,1743333542902,female,81,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,4692,33
976,,sum,,random,4,grouped,13,41,,Higher degree,383018,1743333925920,1743333542902,female,86,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,5010,34
976,,-filler,,first,4,separated,15,41,,Higher degree,383018,1743333925920,1743333542902,female,908,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,6618,35
976,,part,,-match,4,grouped,82,41,,Higher degree,383018,1743333925920,1743333542902,female,107,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,3829,36
976,,+filler,,second,4,separated,18,41,,Higher degree,383018,1743333925920,1743333542902,female,907,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,4921,37
976,,sum,,+match,4,grouped,79,41,,Higher degree,383018,1743333925920,1743333542902,female,76,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,5514,38
976,,-filler,,first,4,separated,39,41,,Higher degree,383018,1743333925920,1743333542902,female,902,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,4009,39
976,,part,,+match,4,grouped,91,41,,Higher degree,383018,1743333925920,1743333542902,female,9,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,6276,40
976,,-filler,,first,4,separated,76,41,,Higher degree,383018,1743333925920,1743333542902,female,922,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,5756,41
976,,+filler,,second,4,separated,62,41,,Higher degree,383018,1743333925920,1743333542902,female,911,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,5942,42
976,,sum,,-match,4,grouped,79,41,,Higher degree,383018,1743333925920,1743333542902,female,138,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,4039,43
976,,part,,random,4,grouped,34,41,,Higher degree,383018,1743333925920,1743333542902,female,19,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,6326,44
976,,sum,,+match,4,grouped,79,41,,Higher degree,383018,1743333925920,1743333542902,female,112,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,4751,45
976,,+filler,,second,4,separated,44,41,,Higher degree,383018,1743333925920,1743333542902,female,913,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,6635,46
976,,-filler,,first,4,separated,65,41,,Higher degree,383018,1743333925920,1743333542902,female,912,English ,NA,5efe1b0ea838402e11dd80bf,67e928997f3e32ea5b32e55b,67e6ade830042534f0641e1a,5725,47
977,,part,,-match,1,NA,NA,63,,Graduated High-school,385004,1743333928411,1743333543407,female,803,English,55,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,10520,0
977,,part,,+match,1,NA,NA,63,,Graduated High-school,385004,1743333928411,1743333543407,female,801,English,92,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,6984,1
977,,sum,,random,1,NA,NA,63,,Graduated High-school,385004,1743333928411,1743333543407,female,802,English,63,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,8095,2
977,,+filler,,second,1,separated,93,63,,Graduated High-school,385004,1743333928411,1743333543407,female,919,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,5496,0
977,,sum,,+match,1,grouped,58,63,,Graduated High-school,385004,1743333928411,1743333543407,female,22,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,5391,1
977,,part,,-match,1,grouped,53,63,,Graduated High-school,385004,1743333928411,1743333543407,female,17,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,8624,2
977,,sum,,random,1,grouped,71,63,,Graduated High-school,385004,1743333928411,1743333543407,female,32,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,5496,3
977,,part,,random,1,grouped,83,63,,Graduated High-school,385004,1743333928411,1743333543407,female,73,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,4952,4
977,,-filler,,first,1,separated,69,63,,Graduated High-school,385004,1743333928411,1743333543407,female,916,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,7496,5
977,,part,,+match,1,grouped,97,63,,Graduated High-school,385004,1743333928411,1743333543407,female,99,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,5807,6
977,,sum,,-match,1,grouped,99,63,,Graduated High-school,385004,1743333928411,1743333543407,female,12,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,5696,7
977,,-filler,,first,1,separated,63,63,,Graduated High-school,385004,1743333928411,1743333543407,female,904,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,9336,8
977,,sum,,+match,1,grouped,98,63,,Graduated High-school,385004,1743333928411,1743333543407,female,58,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,5792,9
977,,part,,-match,1,grouped,5,63,,Graduated High-school,385004,1743333928411,1743333543407,female,89,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,9136,10
977,,+filler,,second,1,separated,84,63,,Graduated High-school,385004,1743333928411,1743333543407,female,907,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,6801,11
977,,sum,,-match,1,grouped,99,63,,Graduated High-school,385004,1743333928411,1743333543407,female,84,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,4031,12
977,,part,,random,1,grouped,47,63,,Graduated High-school,385004,1743333928411,1743333543407,female,109,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,6664,13
977,,-filler,,first,1,separated,1,63,,Graduated High-school,385004,1743333928411,1743333543407,female,922,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,17704,14
977,,part,,+match,1,grouped,99,63,,Graduated High-school,385004,1743333928411,1743333543407,female,135,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,4808,15
977,,sum,,random,1,grouped,5,63,,Graduated High-school,385004,1743333928411,1743333543407,female,140,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,5879,16
977,,sum,,+match,1,grouped,45,63,,Graduated High-school,385004,1743333928411,1743333543407,female,94,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,6608,17
977,,sum,,random,1,grouped,4,63,,Graduated High-school,385004,1743333928411,1743333543407,female,68,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,5248,18
977,,part,,random,1,grouped,2,63,,Graduated High-school,385004,1743333928411,1743333543407,female,1,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,6080,19
977,,-filler,,first,1,separated,1,63,,Graduated High-school,385004,1743333928411,1743333543407,female,924,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,14736,20
977,,+filler,,second,1,separated,14,63,,Graduated High-school,385004,1743333928411,1743333543407,female,901,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,5791,21
977,,+filler,,second,1,separated,53,63,,Graduated High-school,385004,1743333928411,1743333543407,female,923,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,7720,22
977,,+filler,,second,1,separated,29,63,,Graduated High-school,385004,1743333928411,1743333543407,female,921,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,3768,23
977,,-filler,,first,1,separated,1,63,,Graduated High-school,385004,1743333928411,1743333543407,female,912,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,7872,24
977,,part,,-match,1,grouped,2,63,,Graduated High-school,385004,1743333928411,1743333543407,female,125,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,7640,25
977,,+filler,,second,1,separated,50,63,,Graduated High-school,385004,1743333928411,1743333543407,female,911,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,8208,26
977,,-filler,,first,1,separated,1,63,,Graduated High-school,385004,1743333928411,1743333543407,female,918,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,4552,27
977,,-filler,,first,1,separated,1,63,,Graduated High-school,385004,1743333928411,1743333543407,female,910,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,8064,28
977,,sum,,-match,1,grouped,5,63,,Graduated High-school,385004,1743333928411,1743333543407,female,48,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,6016,29
977,,part,,+match,1,grouped,62,63,,Graduated High-school,385004,1743333928411,1743333543407,female,63,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,7744,30
977,,+filler,,second,1,separated,7,63,,Graduated High-school,385004,1743333928411,1743333543407,female,913,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,4008,31
977,,part,,+match,1,grouped,76,63,,Graduated High-school,385004,1743333928411,1743333543407,female,27,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,6200,32
977,,-filler,,first,1,separated,1,63,,Graduated High-school,385004,1743333928411,1743333543407,female,908,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,5824,33
977,,+filler,,second,1,separated,76,63,,Graduated High-school,385004,1743333928411,1743333543407,female,903,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,5615,34
977,,+filler,,second,1,separated,83,63,,Graduated High-school,385004,1743333928411,1743333543407,female,917,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,7032,35
977,,+filler,,second,1,separated,86,63,,Graduated High-school,385004,1743333928411,1743333543407,female,905,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,4016,36
977,,-filler,,first,1,separated,1,63,,Graduated High-school,385004,1743333928411,1743333543407,female,906,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,6152,37
977,,-filler,,first,1,separated,1,63,,Graduated High-school,385004,1743333928411,1743333543407,female,902,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,4920,38
977,,+filler,,second,1,separated,53,63,,Graduated High-school,385004,1743333928411,1743333543407,female,915,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,6192,39
977,,part,,random,1,grouped,1,63,,Graduated High-school,385004,1743333928411,1743333543407,female,37,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,5504,40
977,,sum,,-match,1,grouped,6,63,,Graduated High-school,385004,1743333928411,1743333543407,female,120,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,4600,41
977,,part,,-match,1,grouped,3,63,,Graduated High-school,385004,1743333928411,1743333543407,female,53,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,6128,42
977,,sum,,+match,1,grouped,70,63,,Graduated High-school,385004,1743333928411,1743333543407,female,130,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,5232,43
977,,-filler,,first,1,separated,1,63,,Graduated High-school,385004,1743333928411,1743333543407,female,920,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,4712,44
977,,sum,,random,1,grouped,2,63,,Graduated High-school,385004,1743333928411,1743333543407,female,104,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,7408,45
977,,-filler,,first,1,separated,1,63,,Graduated High-school,385004,1743333928411,1743333543407,female,914,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,4024,46
977,,+filler,,second,1,separated,91,63,,Graduated High-school,385004,1743333928411,1743333543407,female,909,English,NA,5774ed97d8e8880001b2ff6c,67e928a53e1d11777120933e,67e6ade830042534f0641e1a,4648,47
978,,sum,,random,3,NA,NA,58,,Higher degree,644937,1743334229102,1743333584165,male,802,english,100,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,9589,0
978,,part,,+match,3,NA,NA,58,,Higher degree,644937,1743334229102,1743333584165,male,801,english,100,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,8940,1
978,,part,,-match,3,NA,NA,58,,Higher degree,644937,1743334229102,1743333584165,male,803,english,88,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,19050,2
978,,part,,+match,3,grouped,100,58,,Higher degree,644937,1743334229102,1743333584165,male,3,english,NA,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,8003,0
978,,+filler,,second,3,separated,100,58,,Higher degree,644937,1743334229102,1743333584165,male,901,english,NA,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,7538,1
978,,sum,,-match,3,grouped,84,58,,Higher degree,644937,1743334229102,1743333584165,male,96,english,NA,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,8814,2
978,,part,,+match,3,grouped,94,58,,Higher degree,644937,1743334229102,1743333584165,male,111,english,NA,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,11601,3
978,,sum,,random,3,grouped,5,58,,Higher degree,644937,1743334229102,1743333584165,male,8,english,NA,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,16703,4
978,,part,,-match,3,grouped,10,58,,Higher degree,644937,1743334229102,1743333584165,male,137,english,NA,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,17780,5
978,,-filler,,first,3,separated,86,58,,Higher degree,644937,1743334229102,1743333584165,male,914,english,NA,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,12968,6
978,,sum,,+match,3,grouped,7,58,,Higher degree,644937,1743334229102,1743333584165,male,34,english,NA,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,10430,7
978,,+filler,,second,3,separated,100,58,,Higher degree,644937,1743334229102,1743333584165,male,909,english,NA,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,8272,8
978,,+filler,,second,3,separated,100,58,,Higher degree,644937,1743334229102,1743333584165,male,911,english,NA,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,8058,9
978,,part,,+match,3,grouped,83,58,,Higher degree,644937,1743334229102,1743333584165,male,75,english,NA,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,10828,10
978,,+filler,,second,3,separated,90,58,,Higher degree,644937,1743334229102,1743333584165,male,905,english,NA,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,8716,11
978,,-filler,,first,3,separated,1,58,,Higher degree,644937,1743334229102,1743333584165,male,904,english,NA,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,10212,12
978,,sum,,-match,3,grouped,2,58,,Higher degree,644937,1743334229102,1743333584165,male,132,english,NA,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,20284,13
978,,-filler,,first,3,separated,2,58,,Higher degree,644937,1743334229102,1743333584165,male,912,english,NA,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,10802,14
978,,-filler,,first,3,separated,2,58,,Higher degree,644937,1743334229102,1743333584165,male,910,english,NA,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,8058,15
978,,sum,,random,3,grouped,2,58,,Higher degree,644937,1743334229102,1743333584165,male,80,english,NA,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,8314,16
978,,-filler,,first,3,separated,2,58,,Higher degree,644937,1743334229102,1743333584165,male,924,english,NA,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,7588,17
978,,+filler,,second,3,separated,83,58,,Higher degree,644937,1743334229102,1743333584165,male,907,english,NA,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,10558,18
978,,-filler,,first,3,separated,2,58,,Higher degree,644937,1743334229102,1743333584165,male,918,english,NA,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,6936,19
978,,sum,,+match,3,grouped,4,58,,Higher degree,644937,1743334229102,1743333584165,male,106,english,NA,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,10072,20
978,,sum,,random,3,grouped,25,58,,Higher degree,644937,1743334229102,1743333584165,male,44,english,NA,66f918209eb2807a07fe5cff,67e928c76270a0c4df00eda1,67e6ade830042534f0641e1a,10966,21
